Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Node3px 	 Node3py 	 Node3pz 	 Node4px 	 Node4py 	 Node4pz 	 Node5px 	 Node5py 	 Node5pz 	 Node6px 	 Node6py 	 Node6pz 	 Node7px 	 Node7py 	 Node7pz 	 Node8px 	 Node8py 	 Node8pz 	 Node9px 	 Node9py 	 Node9pz 	 Node10px 	 Node10py 	 Node10pz 	 Node11px 	 Node11py 	 Node11pz 	 Node12px 	 Node12py 	 Node12pz 	 Node13px 	 Node13py 	 Node13pz 	 Node14px 	 Node14py 	 Node14pz 	 Node15px 	 Node15py 	 Node15pz 	 Node16px 	 Node16py 	 Node16pz 	 Node17px 	 Node17py 	 Node17pz 	 Node18px 	 Node18py 	 Node18pz 	 Node19px 	 Node19py 	 Node19pz 	 Node20px 	 Node20py 	 Node20pz 	 Node21px 	 Node21py 	 Node21pz 	 Node22px 	 Node22py 	 Node22pz 	 Node23px 	 Node23py 	 Node23pz 	 Node24px 	 Node24py 	 Node24pz 	 Node25px 	 Node25py 	 Node25pz 	 Node26px 	 Node26py 	 Node26pz 	 Node27px 	 Node27py 	 Node27pz 	 Node28px 	 Node28py 	 Node28pz 	 Node29px 	 Node29py 	 Node29pz 	 Node30px 	 Node30py 	 Node30pz 	 Node31px 	 Node31py 	 Node31pz 	 Node32px 	 Node32py 	 Node32pz 	 Node33px 	 Node33py 	 Node33pz 	 Node34px 	 Node34py 	 Node34pz 	 Node35px 	 Node35py 	 Node35pz 	 Node36px 	 Node36py 	 Node36pz 	 Node37px 	 Node37py 	 Node37pz 	 Node38px 	 Node38py 	 Node38pz 	 Node39px 	 Node39py 	 Node39pz 	 Node40px 	 Node40py 	 Node40pz 	 Seg0Te 	 Seg1Te 	 Seg2Te 	 Seg3Te 	 Seg4Te 	 Seg5Te 	 Seg6Te 	 Seg7Te 	 Seg8Te 	 Seg9Te 	 Seg10Te 	 Seg11Te 	 Seg12Te 	 Seg13Te 	 Seg14Te 	 Seg15Te 	 Seg16Te 	 Seg17Te 	 Seg18Te 	 Seg19Te 	 Seg20Te 	 Seg21Te 	 Seg22Te 	 Seg23Te 	 Seg24Te 	 Seg25Te 	 Seg26Te 	 Seg27Te 	 Seg28Te 	 Seg29Te 	 Seg30Te 	 Seg31Te 	 Seg32Te 	 Seg33Te 	 Seg34Te 	 Seg35Te 	 Seg36Te 	 Seg37Te 	 Seg38Te 	 Seg39Te 	 
0.266667	 1.385	 -0.423	 -0.5	 1.34935	 -0.414039	 -0.500044	 1.3137	 -0.405079	 -0.500045	 1.27806	 -0.396118	 -0.500045	 1.24241	 -0.387157	 -0.500045	 1.20676	 -0.378197	 -0.500045	 1.17111	 -0.369236	 -0.500045	 1.13546	 -0.360275	 -0.500045	 1.09981	 -0.351314	 -0.500045	 1.06416	 -0.342352	 -0.500045	 1.02851	 -0.333391	 -0.500045	 0.992857	 -0.32443	 -0.500045	 0.957207	 -0.315469	 -0.500045	 0.921556	 -0.306508	 -0.500045	 0.885906	 -0.297547	 -0.500045	 0.850255	 -0.288586	 -0.500045	 0.814604	 -0.279624	 -0.500044	 0.778953	 -0.270663	 -0.500022	 0.743306	 -0.261702	 -0.499412	 0.707752	 -0.252766	 -0.49666	 0.672409	 -0.243882	 -0.491787	 0.637394	 -0.23508	 -0.484814	 0.602807	 -0.226386	 -0.47583	 0.568753	 -0.217827	 -0.46487	 0.535315	 -0.209421	 -0.452027	 0.50255	 -0.201186	 -0.437432	 0.470496	 -0.193128	 -0.421223	 0.439167	 -0.185254	 -0.403547	 0.408591	 -0.177568	 -0.384498	 0.378807	 -0.170081	 -0.364135	 0.349808	 -0.162792	 -0.342579	 0.321551	 -0.155689	 -0.319976	 0.294058	 -0.148779	 -0.296372	 0.267322	 -0.142058	 -0.271838	 0.241295	 -0.135516	 -0.246483	 0.216033	 -0.129166	 -0.220297	 0.191486	 -0.122996	 -0.193377	 0.167633	 -0.117	 -0.16578	 0.144462	 -0.111176	 -0.137549	 0.121932	 -0.105513	 -0.108751	 0.100001	 -0.1	 -0.0794421	 0.30461	 0.30471	 0.304899	 0.305153	 0.305442	 0.305731	 0.30599	 0.306193	 0.306328	 0.306393	 0.306403	 0.306387	 0.306385	 0.30644	 0.306595	 0.306886	 0.307331	 0.307968	 0.309509	 0.312178	 0.315921	 0.32066	 0.326334	 0.332905	 0.340312	 0.348487	 0.357357	 0.366854	 0.376942	 0.387562	 0.398611	 0.41002	 0.421767	 0.433816	 0.44617	 0.458846	 0.471834	 0.485141	 0.498765	 0.512686	 
0.3	 1.385	 -0.423	 -0.5	 1.34934	 -0.414035	 -0.500044	 1.31367	 -0.405071	 -0.500045	 1.27801	 -0.396106	 -0.500045	 1.24234	 -0.387141	 -0.500045	 1.20668	 -0.378177	 -0.500045	 1.17101	 -0.369212	 -0.500045	 1.13535	 -0.360248	 -0.500045	 1.09969	 -0.351284	 -0.500045	 1.06403	 -0.342319	 -0.500045	 1.02836	 -0.333355	 -0.500045	 0.9927	 -0.324391	 -0.500045	 0.957038	 -0.315427	 -0.500045	 0.921375	 -0.306462	 -0.500045	 0.885713	 -0.297498	 -0.500045	 0.850049	 -0.288534	 -0.500045	 0.814385	 -0.279569	 -0.500044	 0.778721	 -0.270604	 -0.500025	 0.74306	 -0.261641	 -0.499416	 0.707488	 -0.252699	 -0.49672	 0.672121	 -0.243809	 -0.491931	 0.637067	 -0.234998	 -0.485099	 0.602437	 -0.226294	 -0.476246	 0.568317	 -0.217717	 -0.465472	 0.534786	 -0.209289	 -0.452868	 0.501914	 -0.201026	 -0.43852	 0.46976	 -0.192944	 -0.422517	 0.438391	 -0.185058	 -0.404918	 0.407829	 -0.177377	 -0.385848	 0.378049	 -0.169891	 -0.365487	 0.34906	 -0.162604	 -0.343926	 0.320871	 -0.155519	 -0.321243	 0.293433	 -0.148622	 -0.297581	 0.266778	 -0.141921	 -0.272966	 0.240895	 -0.135416	 -0.247467	 0.215722	 -0.129088	 -0.221202	 0.191284	 -0.122945	 -0.194188	 0.167512	 -0.11697	 -0.166528	 0.14441	 -0.111163	 -0.138249	 0.121918	 -0.105509	 -0.10943	 0.100001	 -0.1	 -0.0801218	 0.318095	 0.318037	 0.317926	 0.317768	 0.317575	 0.317357	 0.317127	 0.316899	 0.316688	 0.316512	 0.316394	 0.316361	 0.316445	 0.316676	 0.317074	 0.31764	 0.318339	 0.319141	 0.320655	 0.323019	 0.326093	 0.32977	 0.333996	 0.338765	 0.344155	 0.350275	 0.357248	 0.36514	 0.373896	 0.383415	 0.393613	 0.404379	 0.415632	 0.427341	 0.439457	 0.451957	 0.464832	 0.478063	 0.49164	 0.505536	 
0.333333	 1.385	 -0.423	 -0.5	 1.34932	 -0.414031	 -0.500044	 1.31364	 -0.405062	 -0.500045	 1.27796	 -0.396094	 -0.500045	 1.24228	 -0.387126	 -0.500045	 1.2066	 -0.378158	 -0.500045	 1.17093	 -0.36919	 -0.500045	 1.13525	 -0.360223	 -0.500045	 1.09958	 -0.351256	 -0.500045	 1.06391	 -0.34229	 -0.500045	 1.02824	 -0.333324	 -0.500045	 0.992569	 -0.324358	 -0.500045	 0.9569	 -0.315392	 -0.500045	 0.921232	 -0.306426	 -0.500045	 0.885564	 -0.297461	 -0.500045	 0.849896	 -0.288495	 -0.500045	 0.814227	 -0.279529	 -0.500044	 0.778556	 -0.270563	 -0.500027	 0.742892	 -0.261598	 -0.499325	 0.707317	 -0.252656	 -0.496598	 0.671938	 -0.243763	 -0.491859	 0.636865	 -0.234947	 -0.485106	 0.602193	 -0.226232	 -0.476407	 0.568014	 -0.217641	 -0.465823	 0.534414	 -0.209195	 -0.453411	 0.501477	 -0.200916	 -0.43922	 0.469279	 -0.192823	 -0.423313	 0.437846	 -0.184922	 -0.405839	 0.407205	 -0.17722	 -0.386911	 0.3774	 -0.169728	 -0.366596	 0.348409	 -0.16244	 -0.345045	 0.320236	 -0.155359	 -0.322348	 0.292906	 -0.148489	 -0.298561	 0.266336	 -0.14181	 -0.273853	 0.240535	 -0.135325	 -0.248272	 0.215459	 -0.129022	 -0.221913	 0.191076	 -0.122893	 -0.19485	 0.167366	 -0.116933	 -0.167138	 0.144298	 -0.111134	 -0.138832	 0.12187	 -0.105497	 -0.109963	 0.100002	 -0.1	 -0.0806186	 0.331516	 0.331192	 0.33057	 0.329693	 0.32862	 0.327423	 0.326173	 0.324939	 0.323785	 0.322767	 0.321937	 0.321339	 0.321015	 0.320994	 0.321288	 0.321872	 0.322675	 0.32362	 0.325236	 0.327517	 0.330273	 0.333353	 0.336696	 0.340377	 0.344592	 0.349598	 0.355588	 0.362652	 0.370823	 0.380027	 0.390113	 0.400964	 0.412436	 0.424408	 0.436816	 0.449599	 0.462719	 0.476151	 0.489876	 0.503863	 
0.366667	 1.385	 -0.423	 -0.5	 1.34933	 -0.414033	 -0.500044	 1.31365	 -0.405066	 -0.500045	 1.27798	 -0.396099	 -0.500045	 1.24231	 -0.387133	 -0.500045	 1.20664	 -0.378167	 -0.500045	 1.17097	 -0.369201	 -0.500045	 1.1353	 -0.360236	 -0.500045	 1.09964	 -0.351271	 -0.500045	 1.06397	 -0.342306	 -0.500045	 1.02831	 -0.333342	 -0.500045	 0.992646	 -0.324377	 -0.500045	 0.956982	 -0.315413	 -0.500045	 0.921318	 -0.306448	 -0.500045	 0.885652	 -0.297483	 -0.500045	 0.849984	 -0.288517	 -0.500045	 0.814314	 -0.279551	 -0.500044	 0.778641	 -0.270584	 -0.500027	 0.742972	 -0.261619	 -0.499265	 0.707395	 -0.252676	 -0.496479	 0.672011	 -0.243782	 -0.491717	 0.636915	 -0.23496	 -0.485039	 0.602206	 -0.226235	 -0.476462	 0.56799	 -0.217635	 -0.46597	 0.534363	 -0.209182	 -0.453604	 0.501391	 -0.200894	 -0.439476	 0.469116	 -0.192782	 -0.423715	 0.437608	 -0.184862	 -0.406369	 0.406904	 -0.177144	 -0.387535	 0.377024	 -0.169633	 -0.367324	 0.348022	 -0.162343	 -0.345776	 0.319858	 -0.155264	 -0.323057	 0.292508	 -0.148389	 -0.299282	 0.265976	 -0.14172	 -0.27452	 0.240189	 -0.135238	 -0.248914	 0.21515	 -0.128944	 -0.222506	 0.1908	 -0.122823	 -0.195401	 0.167153	 -0.116879	 -0.16762	 0.144159	 -0.111099	 -0.13924	 0.12181	 -0.105481	 -0.110296	 0.100003	 -0.1	 -0.0808921	 0.326069	 0.325666	 0.324898	 0.323838	 0.322585	 0.321252	 0.319956	 0.318804	 0.317893	 0.317301	 0.31709	 0.317309	 0.317993	 0.319156	 0.320783	 0.322813	 0.325114	 0.327549	 0.330569	 0.334045	 0.337657	 0.341198	 0.344658	 0.3482	 0.352087	 0.356612	 0.36208	 0.36872	 0.376588	 0.385641	 0.395735	 0.406656	 0.41825	 0.430383	 0.442952	 0.455896	 0.46917	 0.482744	 0.496584	 0.510645	 
0.4	 1.385	 -0.423	 -0.5	 1.34933	 -0.414033	 -0.500044	 1.31365	 -0.405066	 -0.500045	 1.27798	 -0.3961	 -0.500045	 1.24231	 -0.387134	 -0.500045	 1.20664	 -0.378168	 -0.500045	 1.17098	 -0.369203	 -0.500045	 1.13532	 -0.360239	 -0.500045	 1.09965	 -0.351275	 -0.500045	 1.064	 -0.342312	 -0.500045	 1.02834	 -0.333349	 -0.500045	 0.992679	 -0.324386	 -0.500045	 0.957021	 -0.315422	 -0.500045	 0.921362	 -0.306459	 -0.500045	 0.885701	 -0.297495	 -0.500045	 0.850037	 -0.288531	 -0.500045	 0.814371	 -0.279566	 -0.500044	 0.7787	 -0.270599	 -0.500027	 0.743034	 -0.261634	 -0.499226	 0.707459	 -0.252692	 -0.496432	 0.672075	 -0.243798	 -0.491667	 0.63699	 -0.234979	 -0.484929	 0.602308	 -0.226261	 -0.476231	 0.568107	 -0.217664	 -0.465682	 0.534461	 -0.209207	 -0.453369	 0.501456	 -0.200911	 -0.439322	 0.469165	 -0.192794	 -0.423595	 0.437629	 -0.184867	 -0.406302	 0.406906	 -0.177144	 -0.3875	 0.377014	 -0.169631	 -0.367306	 0.347934	 -0.162321	 -0.345869	 0.319712	 -0.155227	 -0.323224	 0.292306	 -0.148338	 -0.299517	 0.26571	 -0.141653	 -0.274825	 0.239902	 -0.135166	 -0.249237	 0.21486	 -0.128871	 -0.222829	 0.190567	 -0.122764	 -0.195665	 0.166972	 -0.116833	 -0.167832	 0.144053	 -0.111072	 -0.139382	 0.121761	 -0.105469	 -0.110384	 0.100005	 -0.1	 -0.0809354	 0.325664	 0.325082	 0.323975	 0.322447	 0.320639	 0.318711	 0.316832	 0.315156	 0.313819	 0.31293	 0.312573	 0.312807	 0.313669	 0.315169	 0.317279	 0.31991	 0.322899	 0.326066	 0.329793	 0.333873	 0.337973	 0.341884	 0.345538	 0.349053	 0.352755	 0.357087	 0.362431	 0.369041	 0.377016	 0.386256	 0.396597	 0.407847	 0.419801	 0.432319	 0.445287	 0.458627	 0.472268	 0.486145	 0.500209	 0.51439	 
0.433333	 1.385	 -0.423	 -0.5	 1.34932	 -0.414032	 -0.500044	 1.31364	 -0.405064	 -0.500045	 1.27797	 -0.396096	 -0.500045	 1.24229	 -0.387129	 -0.500045	 1.20662	 -0.378162	 -0.500045	 1.17095	 -0.369196	 -0.500045	 1.13529	 -0.360231	 -0.500045	 1.09962	 -0.351267	 -0.500045	 1.06396	 -0.342303	 -0.500045	 1.0283	 -0.333339	 -0.500045	 0.992641	 -0.324376	 -0.500045	 0.956982	 -0.315413	 -0.500045	 0.921322	 -0.306449	 -0.500045	 0.88566	 -0.297485	 -0.500045	 0.849996	 -0.28852	 -0.500045	 0.814329	 -0.279555	 -0.500044	 0.778658	 -0.270589	 -0.500028	 0.742991	 -0.261623	 -0.499283	 0.707418	 -0.252682	 -0.496456	 0.672053	 -0.243792	 -0.491558	 0.636999	 -0.234981	 -0.484651	 0.60234	 -0.226269	 -0.475863	 0.568168	 -0.217679	 -0.465228	 0.534567	 -0.209234	 -0.452796	 0.501598	 -0.200946	 -0.438672	 0.469332	 -0.192836	 -0.422905	 0.437831	 -0.184918	 -0.40556	 0.407097	 -0.177192	 -0.386794	 0.377174	 -0.169671	 -0.366667	 0.34807	 -0.162355	 -0.345283	 0.319762	 -0.155239	 -0.322774	 0.29229	 -0.148334	 -0.299165	 0.265627	 -0.141632	 -0.274572	 0.239797	 -0.135139	 -0.249027	 0.214738	 -0.12884	 -0.222657	 0.190445	 -0.122733	 -0.195513	 0.166857	 -0.116804	 -0.167693	 0.143962	 -0.111049	 -0.139243	 0.121709	 -0.105455	 -0.110233	 0.100007	 -0.1	 -0.0807607	 0.329974	 0.329275	 0.327944	 0.326104	 0.32392	 0.321585	 0.319293	 0.317224	 0.315533	 0.314342	 0.313737	 0.313775	 0.314483	 0.315856	 0.317847	 0.320348	 0.32317	 0.326097	 0.329517	 0.33326	 0.336952	 0.340299	 0.343222	 0.345905	 0.348705	 0.352077	 0.356467	 0.362153	 0.369227	 0.377647	 0.38723	 0.397791	 0.409162	 0.421203	 0.433799	 0.446849	 0.460272	 0.473996	 0.487968	 0.502115	 
0.466667	 1.385	 -0.423	 -0.5	 1.34932	 -0.414032	 -0.500044	 1.31365	 -0.405065	 -0.500045	 1.27797	 -0.396097	 -0.500045	 1.2423	 -0.387131	 -0.500045	 1.20663	 -0.378165	 -0.500045	 1.17097	 -0.3692	 -0.500045	 1.1353	 -0.360236	 -0.500045	 1.09964	 -0.351272	 -0.500045	 1.06399	 -0.34231	 -0.500045	 1.02833	 -0.333347	 -0.500045	 0.992677	 -0.324385	 -0.500045	 0.957023	 -0.315423	 -0.500045	 0.921368	 -0.306461	 -0.500045	 0.885712	 -0.297498	 -0.500045	 0.850054	 -0.288535	 -0.500045	 0.814392	 -0.279571	 -0.500044	 0.778727	 -0.270606	 -0.500028	 0.743067	 -0.261643	 -0.499228	 0.707506	 -0.252704	 -0.496329	 0.672154	 -0.243818	 -0.491377	 0.637113	 -0.23501	 -0.484439	 0.602491	 -0.226307	 -0.475522	 0.568373	 -0.217731	 -0.464726	 0.534831	 -0.2093	 -0.452145	 0.501946	 -0.201034	 -0.43783	 0.469741	 -0.192939	 -0.421947	 0.438249	 -0.185023	 -0.404599	 0.407531	 -0.177301	 -0.38582	 0.377574	 -0.169771	 -0.365758	 0.34843	 -0.162445	 -0.344444	 0.320106	 -0.155326	 -0.321966	 0.292598	 -0.148411	 -0.298414	 0.265905	 -0.141701	 -0.273864	 0.239994	 -0.135188	 -0.248415	 0.214873	 -0.128873	 -0.222117	 0.1905	 -0.122747	 -0.195058	 0.166872	 -0.116807	 -0.167282	 0.143942	 -0.111043	 -0.138869	 0.121693	 -0.105451	 -0.109863	 0.10001	 -0.1	 -0.0803831	 0.328414	 0.327633	 0.326142	 0.324077	 0.321619	 0.318977	 0.316364	 0.313978	 0.311989	 0.310528	 0.309688	 0.309529	 0.310075	 0.311317	 0.313201	 0.31561	 0.318348	 0.321202	 0.324564	 0.328237	 0.331825	 0.335082	 0.337963	 0.340622	 0.343424	 0.346806	 0.351161	 0.356803	 0.363851	 0.372255	 0.381883	 0.392533	 0.404019	 0.416177	 0.428885	 0.442044	 0.45557	 0.46939	 0.483438	 0.497635	 
0.5	 1.385	 -0.423	 -0.5	 1.34934	 -0.414036	 -0.500044	 1.31368	 -0.405073	 -0.500045	 1.27802	 -0.39611	 -0.500045	 1.24236	 -0.387147	 -0.500045	 1.20671	 -0.378185	 -0.500045	 1.17106	 -0.369224	 -0.500045	 1.13541	 -0.360263	 -0.500045	 1.09977	 -0.351303	 -0.500045	 1.06412	 -0.342344	 -0.500045	 1.02848	 -0.333385	 -0.500045	 0.992838	 -0.324425	 -0.500045	 0.957195	 -0.315466	 -0.500045	 0.92155	 -0.306506	 -0.500045	 0.885903	 -0.297546	 -0.500045	 0.850253	 -0.288585	 -0.500045	 0.814599	 -0.279623	 -0.500044	 0.778941	 -0.27066	 -0.500027	 0.74329	 -0.261698	 -0.499122	 0.707736	 -0.252762	 -0.496189	 0.672391	 -0.243877	 -0.491218	 0.637372	 -0.235075	 -0.48418	 0.602778	 -0.226379	 -0.475163	 0.568706	 -0.217815	 -0.464222	 0.535227	 -0.209399	 -0.451471	 0.502371	 -0.201141	 -0.437085	 0.470213	 -0.193057	 -0.421101	 0.438773	 -0.185154	 -0.403651	 0.408063	 -0.177435	 -0.384854	 0.378145	 -0.169914	 -0.364729	 0.349005	 -0.162589	 -0.343404	 0.320678	 -0.155469	 -0.320924	 0.29314	 -0.148547	 -0.297404	 0.266405	 -0.141827	 -0.272897	 0.240438	 -0.135299	 -0.247504	 0.215247	 -0.128967	 -0.221271	 0.190798	 -0.122821	 -0.194279	 0.167094	 -0.116862	 -0.166566	 0.144093	 -0.111081	 -0.138207	 0.121773	 -0.10547	 -0.109254	 0.100014	 -0.1	 -0.0798275	 0.315061	 0.314346	 0.312989	 0.311124	 0.308935	 0.306631	 0.304424	 0.30251	 0.301056	 0.300187	 0.299987	 0.300503	 0.301747	 0.303695	 0.306279	 0.309371	 0.312768	 0.316275	 0.320264	 0.324497	 0.328667	 0.332554	 0.3361	 0.339459	 0.342926	 0.346922	 0.351866	 0.358018	 0.365511	 0.374316	 0.384285	 0.395233	 0.406972	 0.419351	 0.432246	 0.445562	 0.459215	 0.473133	 0.487245	 0.501463	 
0.533333	 1.385	 -0.423	 -0.5	 1.34934	 -0.414038	 -0.500044	 1.31369	 -0.405075	 -0.500045	 1.27804	 -0.396114	 -0.500045	 1.24239	 -0.387152	 -0.500045	 1.20674	 -0.378192	 -0.500045	 1.17109	 -0.369232	 -0.500045	 1.13545	 -0.360273	 -0.500045	 1.09981	 -0.351314	 -0.500045	 1.06417	 -0.342356	 -0.500045	 1.02853	 -0.333398	 -0.500045	 0.992896	 -0.32444	 -0.500045	 0.957258	 -0.315482	 -0.500045	 0.921618	 -0.306524	 -0.500045	 0.885977	 -0.297565	 -0.500045	 0.850332	 -0.288605	 -0.500045	 0.814683	 -0.279644	 -0.500044	 0.779031	 -0.270682	 -0.500027	 0.743384	 -0.261722	 -0.499181	 0.707846	 -0.252789	 -0.496125	 0.672533	 -0.243913	 -0.490963	 0.637545	 -0.235118	 -0.483796	 0.602987	 -0.226432	 -0.474654	 0.568939	 -0.217873	 -0.46365	 0.535475	 -0.209461	 -0.450867	 0.502674	 -0.201216	 -0.436361	 0.470549	 -0.193141	 -0.420312	 0.439165	 -0.185252	 -0.402762	 0.408545	 -0.177556	 -0.383812	 0.378688	 -0.170051	 -0.363593	 0.349609	 -0.162741	 -0.342182	 0.321293	 -0.155623	 -0.319689	 0.293763	 -0.148703	 -0.296159	 0.266997	 -0.141975	 -0.271687	 0.24102	 -0.135445	 -0.246305	 0.215788	 -0.129102	 -0.220113	 0.191305	 -0.122948	 -0.193152	 0.167513	 -0.116967	 -0.165519	 0.144401	 -0.111157	 -0.137255	 0.121927	 -0.105507	 -0.108427	 0.100019	 -0.1	 -0.0791166	 0.31058	 0.30988	 0.308553	 0.306728	 0.304585	 0.302328	 0.300165	 0.298287	 0.296858	 0.296	 0.295794	 0.296285	 0.297482	 0.299359	 0.301847	 0.304823	 0.308093	 0.311467	 0.315415	 0.319767	 0.324133	 0.328275	 0.332146	 0.335876	 0.3398	 0.344297	 0.349732	 0.356385	 0.364344	 0.373549	 0.383854	 0.395081	 0.407063	 0.419663	 0.432761	 0.446252	 0.460039	 0.474034	 0.48817	 0.502365	 
0.566667	 1.385	 -0.423	 -0.5	 1.34934	 -0.414036	 -0.500044	 1.31368	 -0.405073	 -0.500045	 1.27802	 -0.39611	 -0.500045	 1.24237	 -0.387148	 -0.500045	 1.20672	 -0.378186	 -0.500045	 1.17107	 -0.369225	 -0.500045	 1.13542	 -0.360265	 -0.500045	 1.09977	 -0.351305	 -0.500045	 1.06413	 -0.342345	 -0.500045	 1.02849	 -0.333386	 -0.500045	 0.992846	 -0.324427	 -0.500045	 0.957204	 -0.315468	 -0.500045	 0.921561	 -0.306509	 -0.500045	 0.885917	 -0.297549	 -0.500045	 0.85027	 -0.288589	 -0.500045	 0.814621	 -0.279628	 -0.500044	 0.778969	 -0.270667	 -0.500027	 0.743326	 -0.261708	 -0.499066	 0.707793	 -0.252776	 -0.495987	 0.672494	 -0.243903	 -0.490747	 0.63754	 -0.235117	 -0.483426	 0.603011	 -0.226437	 -0.47419	 0.568995	 -0.217887	 -0.463095	 0.535567	 -0.209484	 -0.450232	 0.502786	 -0.201244	 -0.43569	 0.470735	 -0.193188	 -0.419498	 0.439418	 -0.185316	 -0.401829	 0.408864	 -0.177636	 -0.382777	 0.379073	 -0.170147	 -0.362463	 0.35006	 -0.162854	 -0.340966	 0.321815	 -0.155754	 -0.318387	 0.294337	 -0.148847	 -0.294802	 0.267617	 -0.14213	 -0.270286	 0.241639	 -0.1356	 -0.244914	 0.216381	 -0.12925	 -0.218758	 0.191825	 -0.123077	 -0.191877	 0.167936	 -0.117072	 -0.164342	 0.144697	 -0.11123	 -0.1362	 0.122078	 -0.105543	 -0.107503	 0.100026	 -0.1	 -0.0783176	 0.314203	 0.313533	 0.31226	 0.310505	 0.308434	 0.306236	 0.304103	 0.30221	 0.300706	 0.299698	 0.299255	 0.299409	 0.300157	 0.301464	 0.30326	 0.30543	 0.307806	 0.310264	 0.313305	 0.316826	 0.320575	 0.324309	 0.327948	 0.331625	 0.335595	 0.340214	 0.345783	 0.352481	 0.360381	 0.369441	 0.379539	 0.390524	 0.40225	 0.414588	 0.427427	 0.440668	 0.454225	 0.468018	 0.481985	 0.496063	 
0.6	 1.385	 -0.423	 -0.5	 1.34934	 -0.414037	 -0.500044	 1.31368	 -0.405073	 -0.500045	 1.27802	 -0.396111	 -0.500045	 1.24237	 -0.387148	 -0.500045	 1.20672	 -0.378186	 -0.500045	 1.17106	 -0.369225	 -0.500045	 1.13541	 -0.360264	 -0.500045	 1.09977	 -0.351303	 -0.500045	 1.06412	 -0.342343	 -0.500045	 1.02848	 -0.333384	 -0.500045	 0.992832	 -0.324424	 -0.500045	 0.957187	 -0.315464	 -0.500045	 0.921542	 -0.306504	 -0.500045	 0.885896	 -0.297544	 -0.500045	 0.850247	 -0.288583	 -0.500045	 0.814597	 -0.279622	 -0.500044	 0.778945	 -0.270661	 -0.500026	 0.743306	 -0.261702	 -0.498942	 0.707785	 -0.252774	 -0.495723	 0.672488	 -0.243901	 -0.490486	 0.637526	 -0.235113	 -0.483217	 0.603017	 -0.226439	 -0.473911	 0.569036	 -0.217897	 -0.462712	 0.535659	 -0.209507	 -0.449708	 0.502941	 -0.201283	 -0.435018	 0.470915	 -0.193233	 -0.418771	 0.439637	 -0.18537	 -0.401028	 0.409119	 -0.177699	 -0.381911	 0.37939	 -0.170226	 -0.361495	 0.350429	 -0.162946	 -0.339919	 0.322256	 -0.155864	 -0.317238	 0.294832	 -0.14897	 -0.293581	 0.26815	 -0.142263	 -0.269015	 0.24216	 -0.13573	 -0.243649	 0.216864	 -0.12937	 -0.217527	 0.192215	 -0.123174	 -0.190731	 0.168228	 -0.117144	 -0.163282	 0.144871	 -0.111272	 -0.135238	 0.122158	 -0.105562	 -0.106614	 0.100035	 -0.1	 -0.0774814	 0.313755	 0.31321	 0.312174	 0.310748	 0.309065	 0.30728	 0.305549	 0.304016	 0.3028	 0.301984	 0.301622	 0.30173	 0.302299	 0.30329	 0.304639	 0.306249	 0.307987	 0.309815	 0.312314	 0.315365	 0.318766	 0.322447	 0.326379	 0.33061	 0.335309	 0.34068	 0.346938	 0.354234	 0.362617	 0.372042	 0.382411	 0.393595	 0.405458	 0.417878	 0.430748	 0.443979	 0.457496	 0.471239	 0.485156	 0.4992	 
